3.900000000000000000e+01
3.600000000000000000e+01
2.600000000000000000e+01
2.400000000000000000e+01
2.300000000000000000e+01
2.100000000000000000e+01
2.100000000000000000e+01
1.950000000000000000e+01
1.900000000000000000e+01
1.800000000000000000e+01
1.700000000000000000e+01
1.559999999999999964e+01
1.533333333333333393e+01
1.500000000000000000e+01
1.440000000000000036e+01
1.400000000000000000e+01
1.400000000000000000e+01
1.400000000000000000e+01
1.400000000000000000e+01
1.400000000000000000e+01
1.300000000000000000e+01
1.266666666666666607e+01
1.200000000000000000e+01
1.200000000000000000e+01
1.200000000000000000e+01
1.150000000000000000e+01
1.133333333333333393e+01
1.114285714285714235e+01
1.100000000000000000e+01
1.050000000000000000e+01
1.050000000000000000e+01
1.028571428571428648e+01
1.000000000000000000e+01
1.000000000000000000e+01
1.000000000000000000e+01
1.000000000000000000e+01
9.750000000000000000e+00
9.500000000000000000e+00
9.333333333333333925e+00
9.333333333333333925e+00
9.333333333333333925e+00
9.199999999999999289e+00
9.000000000000000000e+00
9.000000000000000000e+00
9.000000000000000000e+00
9.000000000000000000e+00
8.666666666666666075e+00
8.500000000000000000e+00
8.400000000000000355e+00
8.400000000000000355e+00
8.111111111111110716e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
7.799999999999999822e+00
7.666666666666666963e+00
7.599999999999999645e+00
7.500000000000000000e+00
7.333333333333333037e+00
7.299999999999999822e+00
7.200000000000000178e+00
7.111111111111110716e+00
7.090909090909090828e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
6.799999999999999822e+00
6.666666666666666963e+00
6.666666666666666963e+00
6.666666666666666963e+00
6.666666666666666963e+00
6.666666666666666963e+00
6.571428571428571175e+00
6.545454545454545858e+00
6.500000000000000000e+00
6.333333333333333037e+00
6.083333333333333037e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
